ISIN,name,country,dscode
FR0004170017,LNA SANTE SA,FR,35998M
FR0004171346,NEXTEDIA,FR,35641R
FR0004172260,NEOTION,FR,36165J
FR0004172450,MINT SA,FR,41193K
FR0004174233,BILENDI,FR,31281T
FR0004175099,TRONICS MICROSYSTEMS,FR,9299JH
FR0004175222,SBT,FR,35799Q
FR0004175842,SELECTIRENTE,FR,41236W
FR0004176337,ADVERLINE,FR,35958U
FR0004176535,ASTELLIA,FR,51158H
FR0004177046,METABOLIC EXPLORER,FR,50391F
FR0004178572,MEDICREA INTERNATIONAL,FR,36135P
FR0004180537,AKKA TECHS.SE PARIS,FR,30772L
FR0004180578,SWORD GROUP,FR,15300E
FR0004183960,VOLUNTIS PRO (WI),FR,93020M
FR0004186856,VETOQUINOL,FR,41357X
FR0004187367,FREELANCE.COM,FR,31343C
FR0004188670,TARKETT,FR,93106H
FR0004191674,DIRECT ENERGIE,FR,28541U
FR0004197747,THERADIAG,FR,87904V
FR0004250165,COLETICA SA,FR,267730
FR0004250710,PICOGIGA,FR,866613
FR0004251098,GREVIN ET COMPAGNIE,FR,879959
FR0004253748,COFACE,FR,276743
FR0004254035,EULER HERMES GROUP,FR,289127
FR0004270023,COCOON,FR,142489
FR0004270619,ABEL SA,FR,288923
FR0004294759,APS SA,FR,673275
FR0004500106,SOLVING EFESO INTL.,FR,685003
FR0004527638,EXEL INDUSTRIES SA,FR,885915
FR0004529147,TESSI SA,FR,259415
FR0004548873,BOURBON,FR,685788
FR0005025004,CR.INDUSTRIEL ET COML.,FR,682851
FR0005175080,TRANSGENE,FR,673306
FR0005512555,AUTOROUTES DU SUD FRANCE,FR,15354L
FR0005691656,TRIGANO,FR,673286
FR0005843125,HYDRO EXPLOITATIONS,FR,142543
FR0005854700,I2S,FR,51203J
FR0006174348,BUREAU VERITAS INTL.,FR,51185D
FR0006205019,LOMBARD ET MEDOT,FR,692500
FR0006239109,BOIS SCIERIE MANCH,FR,881737
FR0006626032,OUTSIDE LIVING INDS.,FR,866098
FR0006807004,AUTOR.PARIS-RHIN-RHONE,FR,29786H
FR0006864484,LAURENT PERRIER,FR,672582
FR0007080254,LES HOTELS BAVEREZ,FR,142659
FR0007200100,EAUX DE ROYAN,FR,881921
FR0007317813,CS GROUP SA,FR,936472
FR0010002196,ADMEA,FR,27330T
FR0010035816,COREP LIGHTING,FR,28225N
FR0010038570,RAPHAEL MICHEL SA,FR,28301T
FR0010040865,GECINA,FR,936866
FR0010047928,ALTERGAZ,FR,31279T
FR0010050773,A TOUTE VITESSE - ATV,FR,28507D
FR0010060665,MODELABS GROUP,FR,35622J
FR0010082305,IVALIS,FR,28939N
FR0010086371,IMALLIANCE,FR,885563
FR0010095596,ONXEO,FR,32397C
FR0010099515,ECA SA (FR),FR,29178D
FR0010100016,SAFETIC,FR,32577L
FR0010101741,NEOVIA ELECTRONICS,FR,29226V
FR0010106039,BODY ONE,FR,29623L
FR0010108688,GLOBAL INTERFACE,FR,29623M
FR0010112524,NEXITY,FR,29652U
FR0010120402,THERACLION,FR,8857KV
FR0010127662,TXCELL,FR,8855DA
FR0010130864,PERFECT TECHS.REG SA,FR,685757
FR0010146092,LEGUIDE.COM,FR,36135K
FR0010148510,AFFIPARIS,FR,35925K
FR0010151589,CAFOM SA,FR,30084W
FR0010157115,EUROLAND CORPORATE,FR,30099P
FR0010158642,AES CHEMUNEX,FR,682852
FR0010173518,STS GROUP,FR,32178U
FR0010176115,OLMIX,FR,30731Q
FR0010187096,MEILLEURTAUX,FR,30991K
FR0010193052,CATANA GROUP,FR,30926V
FR0010193979,CBO TERRITORIA,FR,30994W
FR0010202606,SIDETRADE,FR,31325D
FR0010204321,ENTREPOSE CONTRACTING,FR,31281X
FR0010204453,MG INTERNATIONAL,FR,31268W
FR0010207795,HARVEST,FR,31250V
FR0010208165,SAFT GROUPE SA,FR,31281W
FR0010208488,ENGIE,FR,31270N
FR0010209809,SOCIETE FSE.DE CASINOS,FR,885513
FR0010210153,NORMACTION,FR,31336K
FR0010211037,PLANET MEDIA SA,FR,31314V
FR0010211615,QUOTIUM TECHNOLOGIES SA,FR,866706
FR0010213215,SPOREVER,FR,31327X
FR0010214064,GPE GROUPE PIZZORNO,FR,31328D
FR0010220475,ALSTOM SA,FR,682858
FR0010221069,FILAE,FR,50234Q
FR0010221234,EUTELSAT COMMUNICATIONS,FR,32057D
FR0010231860,O2I,FR,32555L
FR0010232306,RELAXNEWS,FR,86527N
FR0010240994,NEXTRADIOTV,FR,31976M
FR0010242511,ELECTRICITE DE FRANCE,FR,32269V
FR0010245803,VELCAN HOLDINGS SA,FR,31989M
FR0010246322,EASYVISTA,FR,32055M
FR0010254466,GROUPE PROMEO,FR,32332P
FR0010257428,MINDSCAPE,FR,51318P
FR0010259150,IPSEN SA,FR,32376D
FR0010262287,VECTRANE,FR,32472V
FR0010263202,PAREF,FR,32521Q
FR0010266601,BULL,FR,308926
FR0010278762,ENVEA SA,FR,32676N
FR0010282822,SES IMAGOTAG SA,FR,32741U
FR0010285965,1000MERCIS,FR,32741W
FR0010288894,MAESA,FR,32781H
FR0010291245,VERIMATRIX SA,FR,86832R
FR0010294462,BIONERSIS,FR,50794C
FR0010298620,MEMSCAP REGPT,FR,258554
FR0010298901,ZUBLIN IMMOB.FRANCE,FR,32919J
FR0010304402,MILLET INNOVATIONE,FR,32975H
FR0010307322,HOMAIR,FR,50642P
FR0010307819,LEGRAND,FR,35612E
FR0010311597,LAMARTHE,FR,35646K
FR0010313486,PRODWARE,FR,35641N
FR0010313833,ARKEMA,FR,35720C
FR0010324962,CELEOS,FR,35914W
FR0010325241,VIADEO,FR,8915K9
FR0010330613,OBER,FR,36126M
FR0010331421,INNATE PHARMA,FR,412955
FR0010332049,SIICINVEST,FR,36203D
FR0010337444,WEBORAMA,FR,36135L
FR0010337485,PROSERVIA,FR,36133E
FR0010337865,UPERGY,FR,36116T
FR0010340141,ADP,FR,36066K
FR0010340406,GROUPE VIAL,FR,414745
FR0010340711,AQUILA,FR,36092X
FR0010341032,FONCIERE INEA,FR,414501
FR0010343186,HEURTEY PETROCHEM,FR,36167F
FR0010353888,MGI DIGITAL GRAPHI,FR,36230C
FR0010354407,LOYALTOUCH,FR,36269D
FR0010355057,PROWEBCE,FR,36212L
FR0010357079,DL SOFTWARE,FR,50397K
FR0010358465,CRM COMPANY,FR,36279D
FR0010358507,NEWS INVEST SCA,FR,289288
FR0010358812,TESFRAN,FR,36269E
FR0010372581,MEDICA,FR,68784V
FR0010377127,DOLFINES SAS,FR,41659F
FR0010380626,PROLOGUE,FR,41556M
FR0010383877,TRAVEL TECH.INTERACTIVE,FR,412827
FR0010386334,KORIAN SA,FR,41383J
FR0010387324,THOMAS FLEUR,FR,413174
FR0010395681,ALTUR INVEST,FR,414498
FR0010396119,AEROWATT,FR,413529
FR0010396309,HITECHPROS,FR,41383H
FR0010397232,NOVACYT,FR,87711L
FR0010397901,TRILOGIQ,FR,413687
FR0010400143,EDF ENERGIES NOUV.,FR,41383K
FR0010404368,DLSI,FR,41482M
FR0010404780,KLEMURS,FR,41450M
FR0010406777,EFRONT,FR,41493R
FR0010407049,TERREIS,FR,41502J
FR0010411983,SCOR SE,FR,776500
FR0010414961,NEXEYA,FR,41691L
FR0010417345,DBV TECHNOLOGIES,FR,86984D
FR0010423152,AUTO ESCAPE,FR,41710D
FR0010424697,ENTREPARTICULIERS,FR,41746Q
FR0010425587,OUTREMER TELECOM,FR,50283V
FR0010425595,CELLECTIS,FR,50035U
FR0010428771,OL GROUPE,FR,50080E
FR0010436170,BATLA MINERALS,FR,50531Q
FR0010436329,FONCIERE 6 ET 7,FR,50234U
FR0010436584,DNXCORP,FR,50343P
FR0010446765,HOLOSFIND,FR,50343N
FR0010447631,BROSSARD,FR,50362C
FR0010449199,GECI AVIATION,FR,50767J
FR0010451203,REXEL,FR,50367K
FR0010452474,EUROGERM,FR,50376N
FR0010457531,ADTHINK SA,FR,50442N
FR0010459081,CORTIX,FR,51448W
FR0010461053,CARDE.CAMU.DU LDDOC.,FR,50514R
FR0010465534,EO2,FR,50588V
FR0010474130,DEMOS SA,FR,50588W
FR0010478248,ATARI,FR,309730
FR0010480111,IC TELECOM,FR,50626X
FR0010481101,ARKOON NETWORK SECURITY,FR,50813Q
FR0010481960,ARGAN,FR,50643Q
FR0010483768,CREDIT AGRICOLE BRIE,FR,50665R
FR0010485268,FOUNTAINE PAJOT,FR,50720J
FR0010487272,FINAXO ENVIRONNEMENT,FR,50673Q
FR0010490920,EUROPACORP PROMESSES,FR,50767M
FR0010491373,HAPPYDOO,FR,50851T
FR0010493510,ACHETER-LOUER FR,FR,50853K
FR0010501015,OROLIA,FR,50873E
FR0010501692,GENERIX GROUP SA,FR,685083
FR0010522169,LEON DE BRUXELLES,FR,885661
FR0010523167,ROCTOOL,FR,51821P
FR0010526814,SUPERSONIC IMAGINE,FR,88388G
FR0010528059,STREAMWIDE,FR,51272T
FR0010533075,GETLINK SE,FR,50767F
FR0010540740,EURO DISNEY SCA,FR,504944
FR0010557264,AB SCIENCE,FR,69212W
FR0010567032,ACCES INDUSTRIE,FR,259073
FR0010581363,LOGIN PEOPLE,FR,51700U
FR0010588079,FREY SA,FR,51818L
FR0010609206,OREGE,FR,51930L
FR0010609263,MAUNA KEA TECHNOLOGIES,FR,773764
FR0010613471,SUEZ CO.,FR,53595N
FR0010626028,QIAGEN MARSEILLE SA,FR,53527R
FR0010627760,FACILASOL GROUP,FR,53515X
FR0010641449,AGROGENERATION,FR,68896H
FR0010650622,AGRIVOLT,FR,54043C
FR0010654087,TXCOM,FR,54599L
FR0010667147,COFACE,FR,8914MY
FR0010679308,NEO-SOFT NSI,FR,692669
FR0010688440,WEDIA,FR,69766N
FR0010698217,ANOVO,FR,692780
FR0010722819,KALRAY SA,FR,9306R0
FR0010731414,DURAN DUBOI,FR,885811
FR0010757377,SOLABIOS,FR,67511F
FR0010759530,OVERLAP GROUPE,FR,289298
FR0010766667,VENTE-UNIQUE COM SA,FR,9279UD
FR0010776617,SAPMER,FR,67715P
FR0010776658,DEBFLEX,FR,67727M
FR0010785790,PLANT ADVANCED TECHS.SA,FR,67825P
FR0010795476,A2MICILE EUROPE,FR,74689F
FR0010812230,MADVERTISE,FR,75742P
FR0010820274,REWORLD MEDIA,FR,68408W
FR0010827741,MAGILLEM DESIGN SERVICES,FR,68419N
FR0010828137,CARMILA SA,FR,276477
FR0010879056,DEINOVE,FR,69223J
FR0010889386,QWAMPLIFY SA,FR,69367D
FR0010892950,MEDTECH,FR,93363T
FR0010907956,CARMAT,FR,69746P
FR0010908723,INTEGRAGEN,FR,69645X
FR0010929125,ID LOGISTICS GROUP,FR,87032H
FR0010949404,STENTYS,FR,71978U
FR0011005933,BIOSYNEX,FR,75573U
FR0011010198,RISC GROUP,FR,274256
FR0011026749,DALET SA,FR,289289
FR0011027135,PATRIMOINE ET COM.NR,FR,673216
FR0011027143,AREVA,FR,307655
FR0011033083,MOULINVEST,FR,75729P
FR0011038348,GROUPE ACTIPLAY SA,FR,75972N
FR0011040500,AXWAY SOFTWARE,FR,77193M
FR0011041011,BLUELINEA,FR,86864V
FR0011049824,MEDIAN TECHNOLOGIES,FR,77143U
FR0011051598,AMOEBA,FR,9745TC
FR0011052257,GLOBAL BIOENERGIES,FR,77233E
FR0011053636,BLOCKCHAIN GROUP SA,FR,77324J
FR0011065242,PHENIX SYSTEMS,FR,77418V
FR0011066885,INNOVEOX,FR,8866EJ
FR0011068766,TUTO4PC COM GROUP,FR,77382W
FR0011070457,UCAR,FR,77382X
FR0011071570,COGRA 48,FR,77954X
FR0011072602,VEXIM,FR,87068V
FR0011120914,MPI,FR,77916D
FR0011179886,INTRASENSE,FR,86832Q
FR0011184241,ADOCIA,FR,86825V
FR0011191287,PHARNEXT SA,FR,7712GF
FR0011191766,EOS IMAGING,FR,86829F
FR0011208693,GOLD BY GOLD,FR,87013U
FR0011217710,METHANOR,FR,87304P
FR0011271600,FERMENTALG,FR,8840AN
FR0011284991,FUTUREN,FR,26033U
FR0011289040,SQLI,FR,289051
FR0011289198,GLOBAL ECOPOWER,FR,881537
FR0011341205,NANOBIOTIX,FR,87756D
FR0011352590,SEQUANA,FR,673898
FR0011398874,SPINEWAY SA,FR,88095C
FR0011464452,SPINEGUARD SA,FR,88309M
FR0011466069,EKINOPS,FR,88311E
FR0011471135,ERYTECH PHARMA,FR,88330F
FR0011471291,YMAGIS,FR,88330H
FR0011476928,FNAC DARTY SA,FR,88352L
FR0011490648,ECOSLOPS,FR,9311NW
FR0011505163,VALTECH,FR,692779
FR0011511971,ICERAM SA,FR,9238CP
FR0011522168,DELTA DRONE,FR,89282R
FR0011581149,FONCIERE PARIS FRANCE,FR,32977W
FR0011584549,MND,FR,91074J
FR0011592104,BLUE SOLUTIONS,FR,92105U
FR0011594233,SFR GROUP,FR,92219G
FR0011648716,CARBIOS,FR,93760G
FR0011648971,QUANTUM GENOMICS NR,FR,67806W
FR0011651819,TECHNOFIRST,FR,27366L
FR0011665280,FIGEAC AERO SARL,FR,8696YW
FR0011716265,CROSSJECT,FR,8738DX
FR0011726835,GTT,FR,8744A8
FR0011742329,MCPHY ENERGY,FR,8750JA
FR0011766229,ONCODESIGN,FR,8784KD
FR0011799907,GENOMIC VISION,FR,88320Z
FR0011858190,REALITES SA,FR,8896D1
FR0011884378,LUCIBEL,FR,8942D1
FR0011898584,UV GERMI SA,FR,91112A
FR0011910652,ANEVIA,FR,8897Y4
FR0011915339,ENERTIME SAS,FR,7719HJ
FR0011950641,PIXIUM VISION,FR,8900QL
FR0011950682,SERGEFERRARI GROUP,FR,8908RC
FR0011950732,ELIOR GROUP SA,FR,8904JY
FR0011981968,WORLDLINE,FR,8914MZ
FR0011992700,ATEME,FR,8915RY
FR0011995588,VOLTALIA,FR,35800R
FR0012127173,OSE IMMUNO,FR,9370UE
FR0012185536,ARTEA,FR,673881
FR0012202497,DIAGNOSTIC MEDICAL SYS.,FR,673880
FR0012333284,ABIVAX,FR,9532RT
FR0012407096,OCEASOFT,FR,9273WQ
FR0012419307,FCS.HM.INTACT.SA,FR,9301FZ
FR0012432516,POXEL,FR,9298GC
FR0012435121,ELIS,FR,9301ZZ
FR0012596468,SENSORION,FR,9402NH
FR0012612646,GROUPE PARTOUCHE SA,FR,143656
FR0012613610,PRODWAYS PROMESSES,FR,9068K4
FR0012616852,ABIONYX PHARMA SA,FR,9371AD
FR0012633360,CELLNOVO,FR,9749GK
FR0012650166,ENGIE EPS SA,FR,94396D
FR0012757854,SPIE SA,FR,9530M3
FR0012788065,BIOCORP,FR,9741VQ
FR0012789386,NEXTSTAGE AM SAS,FR,2753PD
FR0012789667,AMPLITUDE SURGICAL,FR,9600MP
FR0012789949,EUROPCAR MBTY.GP.SA,FR,9661R4
FR0012816825,BIOPHYTIS,FR,9749GJ
FR0012819381,GROUPE GUILLIN,FR,539989
FR0012821890,ADUX SA,FR,289203
FR0012821916,HIPAY GROUP,FR,9532TP
FR0012872141,JACQUES BOGART,FR,741075
FR0012882389,PHARMAGEST INTERACTIVE,FR,267998
FR0012938884,SOLOCAL GROUP,FR,29170F
FR0012969095,CAPELLI,FR,29706Q
FR0013006558,SRP PROMESSES,FR,8692ZX
FR0013015583,POULAILLON,FR,8715WE
FR0013018124,NICOX SA,FR,276432
FR0013030152,FRCAISE ENGIE PROM,FR,7552Z7
FR0013053535,MILIBOO,FR,8746EU
FR0013066750,DBT,FR,8765KC
FR0013079092,WE CONNECT SA,FR,31476C
FR0013088606,DRONE VOLT,FR,9448NU
FR0013143872,WITBE SA,FR,7080EC
FR0013153541,MAISONS DU MONDE,FR,7415TD
FR0013154002,SARTORIUS STEDIM BIOTECH,FR,143238
FR0013156007,KERLINK,FR,7459DA
FR0013176526,VALEO,FR,922053
FR0013178712,CERINNOV GROUP,FR,7493HP
FR0013181864,CGG,FR,998054
FR0013183589,AURES TECHNOLOGIES,FR,672924
FR0013183985,GENSIGHT BIOLOGICS SA,FR,7723ML
FR0013185857,ABEO,FR,2610C2
FR0013190410,ORCHESTRA PREMAMAN,FR,289290
FR0013199916,SOMFY SA,FR,982099
FR0013204070,GROUPE PAROT,FR,2626VR
FR0013204336,LDC,FR,866097
FR0013214145,SMCP SA,FR,9170AM
FR0013219367,HORIZONTAL SOFTWARE,FR,2748RX
FR0013227113,SOITEC,FR,692515
FR0013230612,TIKEHAU CAPITAL SCA,FR,9048A9
FR0013231180,OSMOZIS,FR,9013P3
FR0013233012,INVENTIVA SA,FR,90178K
FR0013233475,LYSOGENE,FR,9014ZN
FR0013240934,EUROBIO SCIENTIFIC SA,FR,32318F
FR0013247137,MEDIAWAN,FR,9059JP
FR0013247244,ADOMOS,FR,259438
FR0013252186,PLSTQ.DU VAL DE LOIRE,FR,307114
FR0013254851,VALBIOTIS SA,FR,90961R
FR0013256518,EUROFINS CEREP,FR,895991
FR0013257409,COFIDUR,FR,881632
FR0013258399,BALYO SA,FR,9102TH
FR0013258662,ALD SA,FR,91047R
FR0013263878,UMANIS NR,FR,692128
FR0013269123,RUBIS,FR,929242
FR0013270626,M2I SA,FR,67728H
FR0013280286,BIOMERIEUX SA,FR,29169X
FR0013283108,DELTA PLUS GROUP,FR,672681
FR0013284080,BIOM UP,FR,9162XZ
FR0013284627,ADEUNIS SA,FR,9162H8
FR0013286259,THERANEXUS,FR,9171Q9
FR0013295789,TFF GROUP,FR,692440
FR0013296746,ADVICENNE SA,FR,92186X
FR0013297165,CESAR,FR,289391
FR0013318052,ORDISSIMO SA,FR,9313LH
FR0013318813,PARAGON ID SA,FR,8914MX
FR0013331212,DONT NOD ENTM.SA,FR,9298RD
FR0013333432,THERMADOR GROUPE PLC.,FR,755343
FR0013335742,COGELEC SA,FR,9306RY
FR0013341781,2CRSI SA,FR,93083W
FR0013344173,ROCHE BOBOIS SA,FR,9314LX
FR0013345493,BIO-UV GROUP SA,FR,9314C3
FR0013356755,EMOVA GROUP,FR,51380U
FR0013357621,SOLUCOM,FR,276740
FR0013379484,SOLUTIONS 30 SE,FR,32544E
FR0013399474,GENKYOTEX,FR,8836EM
FR0013410370,AUPLATA MINING GROUP SA,FR,41493Q
FR0013421286,ALPHA MOS,FR,673448
FR0013426004,CLARANOVA SA,FR,885090
FR0013455482,FONCIERE ATLAND,FR,936837
FR0013467123,SAFE ORTHOPAEDIC,FR,9298GD
FR0013470168,IMPLANET,FR,93053A
FR0013481835,VISIOMED GROUP,FR,77324K
FR0013495298,GAUSSIN,FR,36254D
FR0013505062,TECHNICOLOR SA,FR,276479
FR0013505583,CYBERGUN SA,FR,276593
FR0013506730,VALLOUREC,FR,929267
FR0013514114,EUROPLASMA,FR,259490
FR0013529815,AVENIR TELECOM,FR,685987
FR0013530102,CABASSE GROUP SA,FR,88388A
GA0000121459,TOTAL GABON SA,FR,932482
GB00B03MLX29,ROYAL DUTCH SHELL,NL,902178
GB00BYWF9Y76,ACACIA PHARMA GROUP PLC.,BE,9276CD
GB00BZ21RF93,STALLERGENES GREER,FR,9926QP
IL0010832298,CMT MEDICAL TECHS.LTD.,FR,692976
LU0012113584,PLTNS.DES TERRES ROUGES,FR,776682
LU0100194785,PROLOGIS EURO PROP PREF.,NL,41221R
LU0325453354,ARCELOR,FR,135488
LU0569974404,APERAM SA,NL,74517L
LU1068091351,BREDERODE SA LX.,BE,945856
LU1598757687,ARCELORMITTAL,NL,899069
LU1789205884,B&S GROUP SA,NL,9278T1
MC0000031187,BAINS MER MONACO,FR,776488
MC0000120790,LAGARDERE ACTIVE BRDCT.,FR,929277
MC0010000826,CFM INDOSUEZ WEALTH SA,FR,881487
NL0000008977,HEINEKEN HOLDING PLC.,NL,929708
NL0000009082,KONINKLIJKE KPN NV,NL,142440
NL0000009165,HEINEKEN NV,NL,905001
NL0000009405,DORDTSCHE PTL.INDS.,NL,923527
NL0000009538,KON.PHILIPS ELTN.NA,NL,933031
NL0000009553,DAF,NL,504488
NL0000009827,KONINKLIJKE DSM,NL,779426
NL0000009983,ROYAL P&O NEDLLOYD NV,NL,912796
NL0000018034,AFC AJAX NV,NL,679622
NL0000113652,KARDAN N V,NL,27267R
NL0000226223,STMICROELECTRONICS NV,FR,143375
NL0000233948,TELE ATLAS NV,NL,32388X
NL0000235190,AIRBUS SE,FR,289361
NL0000285278,BEVER HOLDING NV,NL,998684
NL0000288819,UNI-INVEST (VERENIG),NL,998101
NL0000288918,VASTNED RETAIL NV,NL,756826
NL0000288934,VASTNED OFFICES INDL.,NL,508266
NL0000288967,CORIO NV,NL,905503
NL0000289213,WERELDHAVE NV,NL,923388
NL0000289320,RODAMCO EUROPE,NL,698847
NL0000289338,HASLEMERE NV,NL,698848
NL0000289346,RODAMCO ASIA,NL,698849
NL0000290641,EURONEXT NV,FR,259413
NL0000290997,THE MEMBER COMPANY,NL,41412F
NL0000301109,ABN AMRO HOLDING NV,NL,505972
NL0000303709,AEGON,NL,922956
NL0000313286,AMSTERDAM COMMODITIES NV,NL,932754
NL0000331650,BROCACEF HOLDING,NL,923522
NL0000332351,AHREND GROEP NV,NL,729264
NL0000334118,ASM INTERNATIONAL,NL,888051
NL0000335578,BINCKBANK NV,NL,702063
NL0000335651,ASTRA INFORMATICA GROEP,NL,686641
NL0000335743,ATAG GROUP NV,NL,756566
NL0000335974,AXA STENMAN,NL,676711
NL0000336303,STERN GROEP NV,NL,932773
NL0000336352,BAAN COMPANY NV,NL,143725
NL0000336444,AXXICON GROEP NV,NL,301571
NL0000336543,BALLAST NEDAM NV,NL,142433
NL0000337319,KONINKLIJKE BAM GROEP NV,NL,932775
NL0000338465,BEERS NV,NL,904251
NL0000339703,BETER BED HOLDING NV,NL,882832
NL0000340347,BLYDENSTEIN-WILLINK NV,NL,932781
NL0000341394,BORSUMIJ WEHRY,NL,929310
NL0000341709,VAN HEEK-TWEKA,NL,932785
NL0000342541,BREEVAST NV,NL,932787
NL0000343655,BIJENKORF KON.,NL,912706
NL0000343846,CALVE-DELFT,NL,930349
NL0000344000,CAP GEMINI GROUP NV,NL,772746
NL0000344059,CARDIO CONTROL NM,NL,676630
NL0000344315,CETECO,NL,142445
NL0000344513,CINDU INTERNATIONAL NV,NL,932796
NL0000345015,CONTENT BEHEER NV,NL,729500
NL0000345338,COPACO NV,NL,676212
NL0000345452,CROWN VAN GELDER NV,NL,701548
NL0000345544,CSS NM,NL,888893
NL0000345577,CTAC NM NV,NL,676629
NL0000345627,EASE2PAY NV,NL,892007
NL0000345676,ENDEMOL ENTERTAINMENT,NL,882428
NL0000345692,ENDEMOL,NL,32363V
NL0000345718,OCTOPLUS,NL,41249J
NL0000346443,DEVOTE,NL,695515
NL0000347250,DORP VAN DESPEC GROUP,NL,932802
NL0000347813,DRAKA HOLDING NV,NL,307364
NL0000349033,KONINKLIJKE ECONOSTO NV,NL,932806
NL0000350361,EXACT HOLDING NV,NL,698444
NL0000350387,ERIKS NV,NL,923871
NL0000350452,EVC INTERNATIONAL NV,NL,143364
NL0000350544,FLEXOVIT INTL.,NL,504510
NL0000352094,FOKKER PTO,NL,930153
NL0000352524,JETIX EUROPE NV,NL,278304
NL0000354058,GIESSEN-DE NOORD PTO,NL,932818
NL0000354298,KON.GIST-BROCADES PTO,NL,916417
NL0000354488,USG PEOPLE NV,NL,932820
NL0000354793,KONINKLIJKE GROLSCH NV,NL,946398
NL0000355477,HAGEMEYER NV,NL,929307
NL0000355824,GAMMA HOLDING NV,NL,929306
NL0000356004,GEVEKE NV,NL,701895
NL0000358125,HES - BEHEER NV,NL,929956
NL0000358158,HITT NM NV,NL,681292
NL0000358232,HOEK'S MACHINE PTO,NL,932824
NL0000358562,CRUCELL NV,NL,269490
NL0000358919,HIM FURNESS,NL,932837
NL0000358943,HOLLAND CHEMICAL INTL.,NL,896531
NL0000359024,HOLL.BETON GROEP NV,NL,912395
NL0000359354,VD HOOP BANKIERS NV,NL,741843
NL0000359537,ICT GROUP NV,NL,897830
NL0000360618,SBM OFFSHORE NV,NL,916775
NL0000361145,INNOCONCEPTS NM NV,NL,679334
NL0000361707,ISOTIS,NL,266154
NL0000362648,KAS BANK C DUTCH CERT NV,NL,741048
NL0000363323,KEMPEN & CO NV,NL,944573
NL0000364222,KLENE HLDG.,NL,932836
NL0000364636,KONDOR WESSELS GROEP NV,NL,932828
NL0000364750,VAN LEER KON.,NL,866590
NL0000364925,KPNQWEST NV.,NL,275883
NL0000365641,KRASNAPOLSKY GRAND HOTEL,NL,932842
NL0000365906,KSI INTL. NM,NL,690346
NL0000366011,LANDIS GROUP,NL,679312
NL0000366367,LANDRE & MERREM,NL,932846
NL0000366649,FRANS MAAS GROEP KON.,NL,755256
NL0000367993,MACINTOSH RETAIL GP.NV,NL,932850
NL0000368124,MCGREGOR FASHION GP.NV,NL,697850
NL0000370179,VAN DER MOOLEN NV,NL,741706
NL0000370294,DE VRIES ROBBE GROEP NV,NL,932854
NL0000370419,ORANJEWOUD NV,NL,923433
NL0000371110,NAGRON NATIONAL GROND,NL,932857
NL0000371243,NEDAP NV,NL,932859
NL0000371375,NEDGRAPHICS HOLDING NM,NL,679064
NL0000371474,NEW SKIES SATELLITES,NL,265646
NL0000371904,VODAFONE LIBERTEL NV,NL,698782
NL0000373116,NPM CAPITAL,NL,741876
NL0000373462,KNSF,NL,932864
NL0000374957,NKF HOLDING NV,NL,772751
NL0000375343,NORIT NV,NL,921031
NL0000375616,KONINKLIJKE NUMICO NV,NL,932874
NL0000375749,KONINKLIJKE TEN CATE NV,NL,930119
NL0000375764,KON.VAN OMMEREN NV,NL,904553
NL0000375772,DELFT INSTRUMENTS NV,NL,923884
NL0000375855,ORCO BANK,NL,741734
NL0000376044,DNC DE NED.CO. NV,NL,932876
NL0000376366,OTRA NV,NL,932900
NL0000377067,PINK ROCCADE NV,NL,670368
NL0000377117,PIRELLI TYRE HOLDING,NL,504547
NL0000377752,POLYNORM NV,NL,932196
NL0000379121,RANDSTAD NV,NL,505482
NL0000379337,RING ROSA,NL,681624
NL0000380210,ATHLON HOLDING NV,NL,932887
NL0000381416,SEAGULL HOLDING NV,NL,690787
NL0000381507,SAMAS NV,NL,997702
NL0000382000,SCALA BUSINESS,NL,892394
NL0000383040,SCHUITEMA NV,NL,923065
NL0000383800,SMIT INTL.,NL,950807
NL0000383834,SMIT TRANSFORMATOR,NL,143235
NL0000383909,SNT NV,NL,276830
NL0000385078,SPHINX GUSTVBG.KON.,NL,729253
NL0000385631,STAAL BANKIERS,NL,741107
NL0000386605,TELEGRAAF MEDIA GROEP NV,NL,921048
NL0000386936,KON.TEXTIELGROEP TWEN.NV,NL,932897
NL0000388304,MAVERIX CAPITAL,NL,932904
NL0000388387,UCC GROEP NM,NL,892785
NL0000388809,UNIVAR NV,NL,25711Q
NL0000388882,TAS GROEP,NL,686743
NL0000389799,AM NV,NL,932858
NL0000389872,NIELSEN COMPANY BV,NL,916163
NL0000390235,VERN.GLAS.,NL,933000
NL0000390672,STORK NV,NL,929704
NL0000390706,SNS REAAL,NL,35957F
NL0000390979,KONINKLIJKE VENDEX,NL,143724
NL0000391258,VERTO,NL,923987
NL0000392926,VOLKER WESSELS STEVIN,NL,952355
NL0000393072,VRG-GROEP,NL,923540
NL0000394005,VREDESTEIN NV,NL,741675
NL0000395317,WESSANEN NV,NL,308977
NL0000395903,WOLTERS KLUWER NV,NL,932826
NL0000400653,GEMALTO HOLDING BV,NL,28985C
NL0000403731,MAXWELL PETROLEUM HDG.,NL,933017
NL0000430106,AND INTL.PUBLISHERS,NL,888804
NL0000440071,BESOUW HOLDING VAN,NL,772701
NL0000440311,HOLLAND COLOURS NV,NL,504918
NL0000440360,NEDCON GROEP NV,NL,505486
NL0000440394,GELDERSE PAPIERGROEP,NL,741332
